ids	Sample	Size	Depth	Biome	Region	Latitude	Longitude	Depth.nominal	Depth.Mixed.Layer	Temperature	Salinity	PO4	NO2NO3	Si	ChlorophyllA	TARA_032_DCM_0.22-1.6_G_C14529078_1_gene362201	TARA_038_DCM_0.22-1.6_G_scaffold121205_2_gene98527	TARA_038_DCM_0.22-1.6_G_scaffold280761_1_gene241415	TARA_041_DCM_0.22-1.6_G_scaffold309979_1_gene293222	TARA_041_DCM_0.22-1.6_G_scaffold48632_1_gene43216	TARA_042_DCM_0.22-1.6_G_scaffold262996_1_gene259636	TARA_064_DCM_0.1-0.22_G_scaffold110164_1_gene107109	TARA_064_DCM_0.22-3_G_scaffold295120_2_gene248839	TARA_064_SRF_0.22-3_G_scaffold157895_1_gene105522	TARA_065_DCM_lt-0.22_G_C5096939_1_gene130925	TARA_066_DCM_0.22-3_G_C6093718_1_gene228890	TARA_066_DCM_0.22-3_G_scaffold67689_1_gene56772	TARA_066_DCM_lt-0.22_G_C3682077_1_gene100206	TARA_066_DCM_lt-0.22_G_C3726495_1_gene127366	TARA_066_DCM_lt-0.22_G_C3732186_1_gene131192	TARA_066_DCM_lt-0.22_G_scaffold39761_1_gene18411	TARA_066_SRF_0.22-3_G_scaffold153372_1_gene123470	TARA_066_SRF_lt-0.22_G_scaffold134741_2_gene112059	TARA_067_SRF_0.22-0.45_G_C17122177_1_gene345973	TARA_067_SRF_0.22-0.45_G_C17322874_1_gene443991	TARA_067_SRF_0.22-0.45_G_scaffold144377_1_gene142735	TARA_067_SRF_0.22-0.45_G_scaffold24579_2_gene21277	TARA_067_SRF_0.22-0.45_G_scaffold66976_1_gene63193	TARA_067_SRF_0.22-0.45_G_scaffold68608_2_gene65086	TARA_067_SRF_0.22-0.45_G_scaffold9433_1_gene8781	TARA_067_SRF_0.22-3_G_scaffold30527_1_gene35755	TARA_067_SRF_0.22-3_G_scaffold35176_1_gene41262	TARA_067_SRF_0.22-3_G_scaffold38709_1_gene45384	TARA_067_SRF_0.45-0.8_G_C12492660_1_gene383784	TARA_067_SRF_0.45-0.8_G_scaffold219644_1_gene229127	TARA_067_SRF_0.45-0.8_G_scaffold277311_1_gene324113	TARA_067_SRF_lt-0.22_G_C2526840_1_gene145192	TARA_067_SRF_lt-0.22_G_scaffold110274_1_gene108132	TARA_067_SRF_lt-0.22_G_scaffold77676_1_gene65551	TARA_078_DCM_0.22-0.45_G_scaffold189671_1_gene148269	TARA_078_SRF_0.22-0.45_G_scaffold145770_1_gene96930	TARA_082_DCM_0.22-3_G_C19456620_1_gene406327	TARA_082_DCM_0.22-3_G_scaffold104031_1_gene99802	TARA_082_DCM_0.22-3_G_scaffold105827_1_gene101588	TARA_082_DCM_0.22-3_G_scaffold109576_1_gene104882	TARA_082_DCM_0.22-3_G_scaffold120588_2_gene114896	TARA_082_DCM_0.22-3_G_scaffold78618_1_gene75306	TARA_082_SRF_0.22-3_G_scaffold160868_1_gene160643	TARA_082_SRF_0.22-3_G_scaffold42092_1_gene40922	TARA_133_DCM_0.22-3_G_C17427904_1_gene437724	TARA_133_DCM_0.22-3_G_C17443804_1_gene444883	TARA_133_DCM_0.22-3_G_C17809978_1_gene613321	TARA_133_SRF_0.22-3_G_C26667649_1_gene944759	TARA_141_SRF_0.22-3_G_scaffold132561_1_gene115124	TARA_141_SRF_0.22-3_G_scaffold252758_1_gene219695	TARA_145_SRF_0.22-3_G_scaffold270121_1_gene276069	TARA_145_SRF_0.22-3_G_scaffold319742_1_gene363655	TARA_146_SRF_0.22-3_G_scaffold210226_1_gene185196	TARA_149_SRF_0.22-3_G_C18390232_1_gene602455	TARA_149_SRF_0.22-3_G_scaffold163273_1_gene140816	TARA_149_SRF_0.22-3_G_scaffold218961_1_gene206753	TARA_149_SRF_0.22-3_G_scaffold218962_1_gene206754	TARA_149_SRF_0.22-3_G_scaffold246964_1_gene263373	TARA_150_SRF_0.22-3_G_C22082902_1_gene583609	TARA_151_DCM_0.22-3_G_C16503246_1_gene624467	TARA_151_DCM_0.22-3_G_scaffold175905_1_gene147338	TARA_151_SRF_0.22-3_G_scaffold307958_1_gene278079	TARA_152_MIX_0.22-3_G_scaffold179581_1_gene152542	TARA_152_MIX_0.22-3_G_scaffold253131_1_gene220687	TARA_155_SRF_0.22-3_G_scaffold233670_1_gene237047	TARA_158_DCM_0.22-3_G_scaffold102364_1_gene84925	TARA_158_DCM_0.22-3_G_scaffold18046_1_gene14691	TARA_158_DCM_0.22-3_G_scaffold206820_1_gene176947	TARA_158_DCM_0.22-3_G_scaffold266207_1_gene272483	TARA_158_MES_0.22-3_G_scaffold181224_1_gene175183	TARA_158_SRF_0.22-3_G_scaffold194498_1_gene182789	TARA_158_SRF_0.22-3_G_scaffold256793_1_gene288753	TARA_158_SRF_lt-0.22_G_scaffold85446_2_gene217165	TARA_168_DCM_0.22-3_G_scaffold166943_1_gene184245	TARA_168_DCM_0.22-3_G_scaffold99293_1_gene106802	TARA_168_DCM_lt-0.22_G_scaffold245246_1_gene407868	TARA_168_IZZ_lt-0.22_G_scaffold280657_1_gene452014	TARA_168_SRF_lt-0.22_G_scaffold53300_1_gene140902	TARA_173_DCM_0.22-3_G_scaffold110203_1_gene118285	TARA_173_DCM_0.22-3_G_scaffold115250_1_gene123507	TARA_173_DCM_0.22-3_G_scaffold127823_1_gene136706	TARA_173_DCM_0.22-3_G_scaffold83603_1_gene90552	TARA_173_DCM_0.22-3_G_scaffold85527_1_gene92626	TARA_173_DCM_0.22-3_G_scaffold85576_1_gene92682	TARA_175_SRF_0.22-3_G_scaffold179748_1_gene214594	TARA_175_SRF_0.22-3_G_scaffold78409_1_gene83052	TARA_180_SRF_0.22-3_G_C7013134_1_gene356550	TARA_180_SRF_0.22-3_G_scaffold53713_1_gene86219	TARA_180_SRF_lt-0.22_G_scaffold82597_2_gene233135	TARA_188_DCM_0.22-3_G_scaffold6854_1_gene7478	TARA_188_DCM_lt-0.22_G_scaffold9244_6_gene34612	TARA_188_SRF_0.22-3_G_scaffold199525_1_gene246819	TARA_189_DCM_0.22-3_G_scaffold155112_1_gene187540	TARA_189_DCM_lt-0.22_G_scaffold6811_1_gene25430	TARA_189_DCM_lt-0.22_G_scaffold6954_3_gene25779	TARA_191_SRF_lt-0.22_G_scaffold196909_1_gene260355	TARA_194_DCM_lt-0.22_G_scaffold15132_1_gene46748	TARA_196_SRF_0.22-3_G_C19385302_1_gene611903	TARA_196_SRF_0.22-3_G_C19417491_1_gene628839	TARA_196_SRF_0.22-3_G_scaffold167694_1_gene185363	TARA_196_SRF_lt-0.22_G_scaffold13817_3_gene40494	TARA_196_SRF_lt-0.22_G_scaffold243857_1_gene356831	TARA_196_SRF_lt-0.22_G_scaffold69860_1_gene154027	TARA_201_SRF_0.22-3_G_scaffold259208_1_gene330152	TARA_201_SRF_0.22-3_G_scaffold266223_1_gene353135	TARA_205_SRF_0.22-3_G_C10834577_1_gene379211	TARA_205_SRF_0.22-3_G_scaffold19860_1_gene24432	TARA_206_SRF_lt-0.22_G_scaffold1112_3_gene5143	TARA_206_SRF_lt-0.22_G_scaffold67020_2_gene178808	TARA_208_SRF_0.22-3_G_C17804651_1_gene477260	TARA_208_SRF_0.22-3_G_scaffold180075_1_gene217350	TARA_208_SRF_0.22-3_G_scaffold190124_1_gene237696	TARA_209_SRF_lt-0.22_G_scaffold95791_3_gene212186	TARA_210_MES_lt-0.22_G_scaffold34478_2_gene115714	TARA_210_SRF_lt-0.22_G_scaffold9078_2_gene48755
TARA_072_DCM_0.22-3_G	TARA_072_DCM	Pico	DCM	Trades	SAO	-8.7026	-17.9398	100	88	23.635845	36.60243	0.143	0.044	1.284	0.244384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_072_DCM_lt-0.22_G	TARA_072_DCM	Virome	DCM	Trades	SAO	-8.7026	-17.9398	100	88	23.635845	36.60243	0.143	0.044	1.284	0.244384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_072_SRF_0.22-3_G	TARA_072_SRF	Pico	SRF	Trades	SAO	-8.8118	-17.9126	5	86	25.064425	36.41678	0.104	0.018	0.868	0.104143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_072_SRF_lt-0.22_G	TARA_072_SRF	Virome	SRF	Trades	SAO	-8.8118	-17.9126	5	86	25.064425	36.41678	0.104	0.018	0.868	0.104143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_076_DCM_0.22-3_G	TARA_076_DCM	Pico	DCM	Trades	SAO	-20.999	-35.3216	130	31	22.233095	36.87312	0.029715	0	0.814172	0.102446	0	0	0	0	0	0	0.0444237468956065	0	0	0	0	0.016832516056872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.196234110502557	0.0154263495846043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0425644821765879	0	0	0	0	0	0	0	0.0531666728066263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_076_DCM_lt-0.22_G	TARA_076_DCM	Virome	DCM	Trades	SAO	-20.999	-35.3216	130	31	22.233095	36.87312	0.029715	0	0.814172	0.102446	0	0	0	0	0	0	0.0337799254408194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_076_SRF_0.22-3_G	TARA_076_SRF	Pico	SRF	Trades	SAO	-20.9354	-35.1803	5	50	23.374825	37.076575	0.055883	0	0.814172	0.055113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_076_SRF_lt-0.22_G	TARA_076_SRF	Virome	SRF	Trades	SAO	-20.9354	-35.1803	5	50	23.374825	37.076575	0.055883	0	0.814172	0.055113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_078_DCM_0.22-3_G	TARA_078_DCM	Pico	DCM	Trades	SAO	-30.1551	-43.2595	120	85	19.32335	36.27746	0	0.104	0.319	0.16855	0	0	0	0	0	0	0.447798457818449	0.0199087975342408	0	0	0	0	0	0.0555250120547935	0	0	0.0753651881340303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.85581286191368	1.2588361580553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0699174551034175	0.0839543108088095	0.15974863141379	1.14178448498451	0.0956916304613659	0	0.0203831521496628	0.0160303246499192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_078_DCM_lt-0.22_G	TARA_078_DCM	Virome	DCM	Trades	SAO	-30.1551	-43.2595	120	85	19.32335	36.27746	0	0.104	0.319	0.16855	0	0	0	0	0	0	0.246559297301298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.599571920102937	1.24927431355248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.148969087861353	0.0349702554191913	0.11369041414856	0.88080475733187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_078_SRF_0.22-3_G	TARA_078_SRF	Pico	SRF	Trades	SAO	-30.1367	-43.2899	5	89	20.07775	36.32553	0	0.026	0.749	0.066207	0	0	0	0	0	0	0.327276969423686	0	0	0	0.0153460683850653	0	0	0.100422697886506	0	0	0	0.0139862398771145	0	0	0	0	0	0	0	0	0.0362842585107319	0	0	0	0	0	0	0	0.60925270859774	0.678596410223541	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0194320812754448	0	0	0	0	0.0166813682290689	0.0856121496795925	0.133507795169005	0.679249852727272	0.0527985142901688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_082_DCM_0.22-3_G	TARA_082_DCM	Pico	DCM	Coastal	SAO	-47.2129	-58.0594	15	18	7.481658	34.0507	1.302	18.005	1.945	0.396348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0284740587028953	0	0	0	0	0	0	0	0.0534110037818672	0	0	0	0	0	0	0.0954450948941119	0	0	0	0.292422027289644	5.56638366506286	2.38860537827285	2.48539199387518	0.674920405423734	1.34912285262446	2.46633298534945	0.346533108506974	0	1.61009190447785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0445982106169549	0.0117728287714623	0	0	1.63060764358756	0	0.0121546502508234	0	0.293919019575178	0	0	0.842151006849387	0	0	0	0	10.5935197686707	0	0	0	0	0	0.0383602738722307	0	0	0	0	0	0	0	0.263271395636582	0	0	0	0	0.0752927462264525	0	0	0.0372764123658651	0	0	0	0	0	0	0.0293604182221123	0.592781665208133	0.0661453710731669	0	0.0406980903272311	0	0	0.121199526833088	0.474912648175638
TARA_082_SRF_0.22-3_G	TARA_082_SRF	Pico	SRF	Coastal	SAO	-47.1847	-58.295	5	55	7.579417	34.05025	1.302	18.005	1.945	0.426587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0141729151426668	0	0	0	0	0	0	0.0220049585159202	0.0600432213514439	0	0	0	0	0	0	0	0	0	0	0.0882957029743017	4.65020668984662	0.768359671040139	1.681816615272	0.478141714559992	0.948375578917398	1.88282453594961	0.36454491878295	0	1.68367181750861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0589852215884282	0	0	0	1.26160635228714	0	0	0	0.302234703762686	0	0	0.523187427810682	0	0	0	0.0152974581810446	8.41240015924622	0	0	0	0	0	0.0104469886227392	0	0	0	0	0	0	0	0.184228337676658	0	0	0	0	0.104223286331856	0	0	0	0	0	0	0	0	0	0.101963891229093	0.401831286416966	0	0	0.117738891367842	0	0	0.093924215967409	0.278002324775617
TARA_082_SRF_lt-0.22_G	TARA_082_SRF	Virome	SRF	Coastal	SAO	-47.1847	-58.295	5	55	7.579417	34.05025	1.302	18.005	1.945	0.426587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0714580793878141	0	0.110165123658051	0	0	0	0	0	0	0	0	0	0	0	0	0	0.159154177084741	0	0	0.852341441457697	6.85266213929232	0.315491466079487	2.73958716892743	0	1.09508988042224	1.29800569092881	0.315057758251019	0	0.947283463922136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.145678265159904	0.0255275325115874	0	0	1.87288099109241	0	0	0	0.486623579954908	0	0	0.816582466144157	0	0	0	0	18.2352536018249	0	0	0.0671118234575852	0	0	0	0	0	0	0	0	0	0	0.646264135972473	0	0.185841964093199	0	0	0.662943416728429	0	0	0	0	0	0	0	0	0	0	0.626420243190775	0	0	0	0	0	0.119438282215127	0.0747390684842391
TARA_084_SRF_0.22-3_G	TARA_084_SRF	Pico	SRF	Polar	SO	-60.2287	-60.6476	5	254	1.9034	33.7198	1.723	25.3	16.55	0.207979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262148711739884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0704941262712859	0	0	0	0	0	0	0	0.0521780591281771	0	0.249822780218518	0	0	0.410844666652024	0	0	0	0	0	0	0	0	0	0.184863724001444	0	0	0	0	0	0	0.0536936079718055	0
TARA_085_DCM_0.22-3_G	TARA_085_DCM	Pico	DCM	Polar	SO	-62.1832	-49.2502	90	30	-0.80475	34.363065	2.309	31	81.82	0.289537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.45116136486007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.638926657742566	0	0	0	0	0	0.0726443097060586	0	5.9389022214747	0	0	11.0245644552957	0	0	0	0	0	0	0	0	0	2.73995825773994	0	0	0	0	0	0	1.41464452350646	0
TARA_085_DCM_lt-0.22_G	TARA_085_DCM	Virome	DCM	Polar	SO	-62.1832	-49.2502	90	30	-0.80475	34.363065	2.309	31	81.82	0.289537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5517523594929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7984278340826	0	0	3.43799264114141	0	0	0	0	0	0	0	0	0	0.762748442907868	0	0	0	0	0	0	0.303314503473371	0
TARA_085_SRF_0.22-3_G	TARA_085_SRF	Pico	SRF	Polar	SO	-62.0349	-49.5383	5	499	0.73159	34.327465	2.1055	28.64	80.55	0.276495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.707992173528052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0521331376658522	0	0	0	0	0	0.0164705958311681	0	0.918631339982072	0	0	2.4012095628702	0	0	0	0	0	0	0	0	0	0.565208658041832	0	0	0	0	0	0	0.150497267630894	0
TARA_093_DCM_0.22-3_G	TARA_093_DCM	Pico	DCM	Coastal	SPO	-34.0665	-73.0981	30	22	16.60395	34.284175	1.0365	5.9555	0.3855	0.477628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0391394679111138	0	0	0	0.0807586286601717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0325930835258977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_093_SRF_0.22-3_G	TARA_093_SRF	Pico	SRF	Coastal	SPO	-34.0614	-73.1066	5	26	18.122955	34.31598	0.52125	0.2115	0.1445	0.361109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0369208779402969	0	0	0	0.0402899980155019	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0316014035123812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0244760614386976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_094_SRF_0.22-3_G	TARA_094_SRF	Pico	SRF	Trades	SPO	-32.7971	-87.0693	5	48	21.121575	34.682538	0.2425	0.029	0.103	0.147303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_096_SRF_0.22-3_G	TARA_096_SRF	Pico	SRF	Trades	SPO	-29.7238	-101.1604	5	49	23.84533	35.76868	0.1575	NA	0.5305	0.070669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_098_DCM_0.22-3_G	TARA_098_DCM	Pico	DCM	Trades	SPO	-25.8252	-111.7757	175	69	20.352885	35.888155	0.0965	0.049	0.35	0.117421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_098_SRF_0.22-3_G	TARA_098_SRF	Pico	SRF	Trades	SPO	-26.7219	-110.0423	2	NA	25.165975	36.382975	NA	NA	NA	0.085574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0191738931380815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_099_SRF_0.22-3_G	TARA_099_SRF	Pico	SRF	Trades	SPO	-21.146	-104.787	5	67	23.88925	36.1376	0.2975	0.0315	0.558	0.091415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_100_DCM_0.22-3_G	TARA_100_DCM	Pico	DCM	Trades	SPO	-12.9945	-95.9855	180	44	12.821535	34.83335	2.68675	23.251	20.9015	0.045442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_100_DCM_lt-0.22_G	TARA_100_DCM	Virome	DCM	Trades	SPO	-12.9945	-95.9855	180	44	12.821535	34.83335	2.68675	23.251	20.9015	0.045442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_100_SRF_0.22-3_G	TARA_100_SRF	Pico	SRF	Trades	SPO	-13.3194	-96.4768	2	NA	25.321065	35.830755	0.67725	6.1625	1.15025	0.238694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_102_DCM_0.22-3_G	TARA_102_DCM	Pico	DCM	Trades	SPO	-5.2692	-85.2121	40	34	19.781235	34.884385	1.8615	24.3645	10.5045	0.365239	0	0	0	0	0	0	0	0	0	0	0	0.167497187080525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0119947952952827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0197800963925983	0	0	0	0	0	0	0	0	0	0	0	0	0.0180865356474715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
