ids	Sample	Size	Depth	Biome	Region	Latitude	Longitude	Depth.nominal	Depth.Mixed.Layer	Temperature	Salinity	PO4	NO2NO3	Si	ChlorophyllA	TARA_009_SRF_0.22-1.6_G_C13632324_1_gene544040	TARA_032_DCM_0.22-1.6_G_C14529078_1_gene362201	TARA_038_DCM_0.22-1.6_G_scaffold280761_1_gene241415	TARA_064_DCM_0.1-0.22_G_scaffold110164_1_gene107109	TARA_064_DCM_0.22-3_G_scaffold295120_2_gene248839	TARA_065_DCM_lt-0.22_G_C5096939_1_gene130925	TARA_066_DCM_0.22-3_G_C6093718_1_gene228890	TARA_066_DCM_lt-0.22_G_C3640627_1_gene77046	TARA_066_DCM_lt-0.22_G_scaffold39761_1_gene18411	TARA_066_DCM_lt-0.22_G_C3726495_1_gene127366	TARA_066_DCM_lt-0.22_G_C3732186_1_gene131192	TARA_066_SRF_0.22-3_G_scaffold153372_1_gene123470	TARA_066_SRF_lt-0.22_G_scaffold134741_2_gene112059	TARA_067_SRF_0.22-0.45_G_C17242166_1_gene403688	TARA_067_SRF_0.22-0.45_G_C17360860_1_gene463670	TARA_067_SRF_0.22-0.45_G_C17442180_1_gene509279	TARA_067_SRF_0.22-0.45_G_scaffold144377_1_gene142735	TARA_067_SRF_0.22-0.45_G_scaffold66976_1_gene63193	TARA_067_SRF_0.22-0.45_G_scaffold68608_2_gene65086	TARA_067_SRF_0.22-0.45_G_scaffold9433_1_gene8781	TARA_067_SRF_0.22-3_G_scaffold30527_1_gene35755	TARA_067_SRF_0.22-3_G_scaffold35176_1_gene41262	TARA_067_SRF_0.22-3_G_scaffold38709_1_gene45384	TARA_067_SRF_0.45-0.8_G_C12492660_1_gene383784	TARA_067_SRF_0.45-0.8_G_scaffold219644_1_gene229127	TARA_067_SRF_0.45-0.8_G_scaffold277311_1_gene324113	TARA_067_SRF_0.45-0.8_G_scaffold77656_1_gene78812	TARA_067_SRF_lt-0.22_G_scaffold110274_1_gene108132	TARA_067_SRF_lt-0.22_G_C2526840_1_gene145192	TARA_067_SRF_lt-0.22_G_scaffold77676_1_gene65551	TARA_078_DCM_0.22-0.45_G_scaffold189671_1_gene148269	TARA_078_SRF_0.22-0.45_G_scaffold145770_1_gene96930	TARA_082_DCM_0.22-3_G_C19456620_1_gene406327	TARA_082_DCM_0.22-3_G_scaffold120588_2_gene114896	TARA_082_DCM_0.22-3_G_scaffold104031_1_gene99802	TARA_082_DCM_0.22-3_G_scaffold105827_1_gene101588	TARA_082_DCM_0.22-3_G_scaffold109576_1_gene104882	TARA_082_DCM_0.22-3_G_scaffold78618_1_gene75306	TARA_082_SRF_0.22-3_G_scaffold160868_1_gene160643	TARA_082_SRF_0.22-3_G_scaffold42092_1_gene40922	TARA_102_DCM_0.22-3_G_C27267893_1_gene894632	TARA_133_DCM_0.22-3_G_C17443804_1_gene444883	TARA_133_DCM_0.22-3_G_scaffold328164_1_gene387933	TARA_141_SRF_0.22-3_G_scaffold252758_1_gene219695	TARA_145_SRF_0.22-3_G_scaffold242061_1_gene241117	TARA_145_SRF_0.22-3_G_scaffold270121_1_gene276069	TARA_145_SRF_0.22-3_G_scaffold319742_1_gene363655	TARA_146_SRF_0.22-3_G_C15427777_1_gene470766	TARA_149_SRF_0.22-3_G_C18390232_1_gene602455	TARA_149_SRF_0.22-3_G_scaffold163273_1_gene140816	TARA_149_SRF_0.22-3_G_scaffold218961_1_gene206753	TARA_149_SRF_0.22-3_G_scaffold218962_1_gene206754	TARA_149_SRF_0.22-3_G_scaffold246964_1_gene263373	TARA_150_SRF_0.22-3_G_C22082902_1_gene583609	TARA_151_DCM_0.22-3_G_scaffold175905_1_gene147338	TARA_151_SRF_0.22-3_G_scaffold307958_1_gene278079	TARA_152_MIX_0.22-3_G_scaffold253131_1_gene220687	TARA_152_MIX_0.22-3_G_scaffold179581_1_gene152542	TARA_158_DCM_0.22-3_G_scaffold102364_1_gene84925	TARA_158_DCM_0.22-3_G_scaffold18046_1_gene14691	TARA_158_DCM_0.22-3_G_scaffold206820_1_gene176947	TARA_158_DCM_0.22-3_G_scaffold266207_1_gene272483	TARA_158_MES_0.22-3_G_scaffold181224_1_gene175183	TARA_158_SRF_0.22-3_G_scaffold194498_1_gene182789	TARA_158_SRF_0.22-3_G_scaffold256793_1_gene288753	TARA_168_DCM_0.22-3_G_scaffold166943_1_gene184245	TARA_168_DCM_0.22-3_G_scaffold99293_1_gene106802	TARA_168_DCM_lt-0.22_G_scaffold245246_1_gene407868	TARA_168_IZZ_lt-0.22_G_scaffold346429_1_gene516824	TARA_168_SRF_lt-0.22_G_scaffold53300_1_gene140902	TARA_173_DCM_0.22-3_G_scaffold110203_1_gene118285	TARA_173_DCM_0.22-3_G_scaffold115250_1_gene123507	TARA_173_DCM_0.22-3_G_scaffold127823_1_gene136706	TARA_173_DCM_0.22-3_G_scaffold83603_1_gene90552	TARA_173_DCM_0.22-3_G_scaffold85527_1_gene92626	TARA_173_DCM_0.22-3_G_scaffold85576_1_gene92682	TARA_175_SRF_0.22-3_G_scaffold135720_1_gene142538	TARA_175_SRF_0.22-3_G_scaffold179748_1_gene214594	TARA_175_SRF_0.22-3_G_scaffold78409_1_gene83052	TARA_180_SRF_0.22-3_G_C7013134_1_gene356550	TARA_180_SRF_0.22-3_G_C7171745_1_gene424645	TARA_180_SRF_0.22-3_G_scaffold53713_1_gene86219	TARA_180_SRF_0.22-3_G_scaffold81862_1_gene125059	TARA_180_SRF_lt-0.22_G_scaffold82597_2_gene233135	TARA_188_DCM_0.22-3_G_scaffold6854_1_gene7478	TARA_188_DCM_lt-0.22_G_scaffold11894_2_gene41265	TARA_188_DCM_lt-0.22_G_scaffold9244_6_gene34612	TARA_188_SRF_0.22-3_G_scaffold199525_1_gene246819	TARA_189_DCM_0.22-3_G_scaffold155112_1_gene187540	TARA_189_DCM_lt-0.22_G_scaffold6811_1_gene25430	TARA_189_DCM_lt-0.22_G_scaffold6954_3_gene25779	TARA_191_SRF_lt-0.22_G_scaffold196909_1_gene260355	TARA_194_DCM_lt-0.22_G_scaffold15132_1_gene46748	TARA_196_SRF_0.22-3_G_C19417491_1_gene628839	TARA_196_SRF_0.22-3_G_C19385302_1_gene611903	TARA_196_SRF_0.22-3_G_scaffold167694_1_gene185363	TARA_196_SRF_0.22-3_G_scaffold223921_1_gene268925	TARA_196_SRF_lt-0.22_G_C13109979_1_gene420651	TARA_196_SRF_lt-0.22_G_scaffold13817_3_gene40494	TARA_196_SRF_lt-0.22_G_scaffold243857_1_gene356831	TARA_196_SRF_lt-0.22_G_scaffold69860_1_gene154027	TARA_201_SRF_0.22-3_G_scaffold259208_1_gene330152	TARA_201_SRF_0.22-3_G_scaffold266223_1_gene353135	TARA_205_SRF_0.22-3_G_C10834577_1_gene379211	TARA_205_SRF_0.22-3_G_scaffold19860_1_gene24432	TARA_206_SRF_lt-0.22_G_scaffold244093_1_gene399527	TARA_206_SRF_lt-0.22_G_scaffold1112_3_gene5143	TARA_206_SRF_lt-0.22_G_scaffold67020_2_gene178808	TARA_208_SRF_0.22-3_G_C17804651_1_gene477260	TARA_208_SRF_0.22-3_G_scaffold180075_1_gene217350	TARA_208_SRF_0.22-3_G_scaffold190124_1_gene237696	TARA_209_SRF_lt-0.22_G_scaffold95791_3_gene212186	TARA_210_MES_lt-0.22_G_scaffold34478_2_gene115714	TARA_210_SRF_0.22-3_G_scaffold21461_1_gene17795	TARA_210_SRF_lt-0.22_G_scaffold207559_1_gene458458	TARA_210_SRF_lt-0.22_G_scaffold9078_2_gene48755
TARA_142_DCM_0.22-3_G	TARA_142_DCM	Pico	DCM	Coastal	NAO	25.5101	-88.383	125	151	24.961605	36.17927	NA	0.0615	1.168	0.114913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_142_SRF_0.22-3_G	TARA_142_SRF	Pico	SRF	Coastal	NAO	25.4925	-88.3432	5	163	24.98644	36.180455	0.003	0.049	1.218	0.121596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26962429259886317	0.7303757074011369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_145_SRF_0.22-3_G	TARA_145_SRF	Pico	SRF	Westerlies	NAO	39.2305	-70.0377	5	128	13.993715	35.12152	0.33275	3.7925	2.41425	0.169817	0	0	0.0019665579083194664	0.04898457739115074	0	0	0	0	0	0	0	0.0019170297832210473	0.003530822032764029	0	0	0	0	0.007648551179173592	0	0	0	0	0	0.0038721408850437046	0.2812005446255169	0.0048257218540534615	0	0	0	0	0.027411992949810927	0	0	0	0	0.0024177428487229063	0	0.004566762803044175	0.00144861616113993	0	0	0	0	0	0.09246730339151843	0.20478987418033057	0.0599041495300371	0	0.06648604089111568	0.01095796694639929	0.015678405395076256	0.04247458223673538	0.0023067890922037204	0.0097727016510047	0.014536215101523657	0	0.010626252743601173	0.006562696543298683	0	0	0	0	0	0.016200938436896833	0	0	0.0016454646545793566	0	0	0.015906867548499248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003293569026454472	0	0	0.0012181515891281766	0	0	0	0	0	0	0	0.010615093338030367	0	0.0044540340670457925	0.0022334923462867377	0	0	0	0	0.00662554777270243	0.01145280309557116
TARA_146_SRF_0.22-3_G	TARA_146_SRF	Pico	SRF	Westerlies	NAO	34.6712	-71.3093	5	NA	19.312775	36.513137	NA	0.7375	0.944	0.126112	0	0.0025192170461993766	0	0.2209111917124399	0.027941607588334028	0.0035439324940785668	0.01908623030465146	0	0	7.118950314805036e-4	0	0	0.0012965979049707106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19869930732747654	0.009889529840201496	0	0	0	0	0	0	0	0	0	0	0	0.0028206211627477386	0	0	0.015284640725898756	0.03181219084021376	0.016961676917002132	0.06838470798831638	0.08544490350772735	0.21292740417225497	0.02113259668288015	0.06063174875312614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_148_SRF_0.22-3_G	TARA_148_SRF	Pico	SRF	Westerlies	NAO	31.6948	-64.2489	5	134	20.481195	36.596745	0.0015	0.1505	0.728	0.120903	0	0	0	0.19815430351254368	0.004636780956746686	0	0.023880037466255957	0	0	0.009320454062545672	0	0.008599913375170767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24483847141509407	0.01059871677112358	0	0	0	0	0	0	0	0	0	0	0	0.011945885478627702	0	0	0.036130510586581205	0	0.030497061377085122	0.06768922706254525	0.11913922928211731	0.15882109416882767	0.01199256987973561	0.0637557446049997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_149_SRF_0.22-3_G	TARA_149_SRF	Pico	SRF	Westerlies	NAO	34.1132	-49.9181	5	167	18.82554	36.41274	NA	NA	NA	0.156401	0	0.0026178507731310923	0	0.14947465044545685	0.0060082405164582076	0.0019679698493421656	0.016979521722422824	0	0	0	0	0.013161694921441024	0	0	0	0	0	0	0	0	0	0	0	0	0.0038421759025118267	0	0	0	0	0	0.09869018060219627	0.032030896818906814	0	0	0	0	0	0	0	0	0	0	0	0.003557474711353235	0	0	0.11589551206223848	0.006263459691136648	0.11590221037362144	0.0655603032401148	0.1241801119062307	0.13462862546161408	0.05844537139220851	0.050793749609614997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_150_DCM_0.22-3_G	TARA_150_DCM	Pico	DCM	Westerlies	NAO	35.8579	-37.17	40	106	17.585567	36.285033	0	0.1745	0.8423	0.21402	0	0	0	0.10408811441341946	0	0	0.02614964947229009	0	0	0.011800002985078552	0	0.010573270206445046	0	0	0	0	0	0	0.005903876493519526	0	0	0	0	0	0	0	0	0	0	0	0.1052434874726874	0.03373549145769991	0	0	0	0	0	0	0	0	0	0	0	0.004663934881505624	0	0	0	0	0	0.21579183391529694	0.22660290709574996	0.07217650400614263	0.05507418017548872	0.12057666857392728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007620078850748805	0	0	0	0	0	0	0	0
TARA_150_SRF_0.22-3_G	TARA_150_SRF	Pico	SRF	Westerlies	NAO	35.9346	-37.3032	5	77	17.627142	36.285292	0.0055	0.1695	0.8358	0.191003	0	0	0	0.08973069364974898	0	0	0.03532948369212371	0	0	0.018481652293321764	0	0	0	0	0	0	0	0	0.019996354770447096	0	0	0	0	0	0	0	0	0	0	0	0.07760913654551764	0.033646205783814276	0	0	0	0	0	0	0	0	0	0	0	0.02579316917095463	0	0	0	0	0	0.18330004645754808	0.17968977176835396	0.08754292496877654	0.05296701171302652	0.16585401253260473	0	0	0	0	0	0.018095207829235616	0	0	0	0	0	0	0	0	0	0.011964328824526393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_151_DCM_0.22-3_G	TARA_151_DCM	Pico	DCM	Westerlies	NAO	36.1375	-28.935	70	56	16.8858	36.20373	0.0115	0.0445	0.633	0.164878	0	0	0	0.0010400013218107948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010880645719353085	0	0	0	0	0.003987901793863952	0	0	0	0	0	0	0	0	0	0	0.001340285920690104	0.011405783217510769	0	8.273461290745038e-4	0	0	0	0	0	0.0015774847082592014	0	0	0	0	0	0	0	0	0	0	0.21141786201898868	0.7141886245085052	0	0.005335633351995487	0	0.007621162982800101	0	0	0	0	0	0	0.0045209804396795245	0	0	0.00885042939755361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017414271648893288	0	0.011230463365167951	0	0	0	0	0	0	0.0040339679598577005	0
TARA_151_SRF_0.22-3_G	TARA_151_SRF	Pico	SRF	Westerlies	NAO	36.1715	-29.023	5	56	17.303005	36.229605	0.0125	NA	0.6545	0.111686	0	0	0	4.013676101873212e-4	0	0	0	0.002175499261609546	0	0	0	0	0	0	0	0	0	0	0.006583684511265636	4.927183305729972e-4	0	0	0	0.0011548734174250046	0	0	0	0	0	0	0	0	0	0	7.302069459150645e-4	0.0017957694469977565	0	0.0025990550954644123	0	0	0	0.004983722367403445	0	0.002809946284754719	0	0	0	0	0	0	4.3919362365881214e-4	0	0	5.411919574965537e-4	0.25325856645123923	0.6903702898996097	0.0012589585253024167	0.004280145119755054	0	0.0016984743134977173	0	0	0.0013977737729178469	0	0	0	3.397766199008277e-4	0	0	0.02059471508232196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.156263358201609e-4	0	0.0011046921753705577	0	0	0	0	0	0	6.737528515131328e-4	0
TARA_152_SRF_0.22-3_G	TARA_152_SRF	Pico	SRF	Westerlies	NAO	43.517	-16.8449	2	NA	14.31916	35.99002	0.1595	2.159	1.236	0.200059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04172343972036932	0	0	0	0	0	0	0	0	0	0	0	0.04596483635981816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042306546311184114	0.21373560790957424	0.4816673896559835	0	0.03708014282400939	0	0	0	0	0	0	0.01581981047587252	0	0	0.017893767331501557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07351577547500432	0.01714549251228387	0.013147191424399057	0	0	0	0	0	0	0	0
TARA_155_DCM_0.22-3_G	TARA_155_DCM	Pico	DCM	Westerlies	NAO	54.5746	-16.8264	40	32	10.876965	35.33752	0.566253	10.158	3.554362	0.634817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009523139431406697	0.008575184188207807	0	0.008556270483024576	0.007307984439442438	0	0	0.13603371394590166	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02031698592870559	0.163437259763673	0.14653012677750826	0	0	0	0	0	0.057636432914954176	0	0	0	0	0	0.12177073974053484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009570570152960648	0	0	0.06671853769501326	0	0	0	0	0	0	0	0.06895706860269192	0	0	0	0	0	0	0	0	0.1750659859359751
TARA_155_SRF_0.22-3_G	TARA_155_SRF	Pico	SRF	Westerlies	NAO	54.5305	-16.9377	5	64	11.09547	35.32522	0.401861	8.035625	0.967928	0.772148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00424112337850125	0	0	0.0045730133720532536	0	0	0	0	0	0	0	0.012261444024739058	0.014106387645777412	0	0.008502025704704711	0.004147857933835137	0	0	0.027656482426820252	0	0	0	0	0	0	0	0	0	0	0	0	0.003227755974535313	0.009279604130229652	0.11633518247196876	0.20341742943334762	0.0021268541571712466	0.013543238463033831	0	0	0	0.05664198376196049	0	0	0.012065631445356573	0	0	0.20858796167731092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01666737842990377	0	0	0.059086736795983544	0	0	0	0	0	0	0	0.07163398831709303	0	0	0	0	0	0	0	0.031860477079894096	0.12003744337578005
TARA_158_DCM_0.22-3_G	TARA_158_DCM	Pico	DCM	Polar	AO	67.1178	0.369	25	10	6.73489	35.15072	0.709183	11.784	4.95809	0.764172	0	0	0	0	0	0	0	0	0	0	0	0	3.380173351723045e-4	0	0	0	0	0	0	0	0.0034519478865160788	0.0011270105296430134	0	0.007055155705424174	4.4377593686833143e-4	0	0	0	0	0	0	0	0	0	0.016689213494535615	0.017156092572124887	0	9.310017225798233e-4	0.021839645412296278	0	0	0.03544003138549475	0	0	3.335973188179826e-4	0	0	0	0	0	0	0	0	0	0	0.0034042514764709157	0.00474617661703182	0.058606022471912135	0.0738870259946349	0.01013987389779818	0.009237650349930805	0.007204308012679268	0.0563815070583875	0.08466135128936383	0.005767309008774006	8.067433115053975e-4	0.016598667667148383	6.474909703658165e-4	6.595108795718991e-4	0.22341786248075304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8713957576806647e-4	0	0	0.02127043586959077	0	0	0.13002734129829555	0	0	0	0	0	0	0.011280961525950012	0.1425692394510633	0.013540719135293009	0	0.0010346081946418994	0	0	3.9092215236705087e-4	0	0.013581160939367887	0.0049462310718612615
TARA_158_SRF_0.22-3_G	TARA_158_SRF	Pico	SRF	Polar	AO	67.141	0.2355	5	11	8.47447	35.145165	0.356899	5.1155	4.012069	1.174328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0025014847579691423	0	0	0.011680697379107177	6.035720981959163e-4	0	0	0	0	0	0	0	0	0	0.020784367685728437	0.018970610774284406	0	0	0.02162217612521242	0	0	0.040064300514227734	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0032291541387912625	0.004501750370146929	0.06745451428385767	0.11487545839161266	0.010507773374833506	0.002864870137487763	0.005659115415593338	0.08541598359802557	0.059752941395745274	0.010658621053696157	0	0.019106113976823828	0	0	0.21702067483452842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020690029749690707	0	0	0.09205887528390468	0	0	0	0	0	0	0.010944628330196453	0.12194933274372437	0.014601159378975492	0	0	0	0	0	0	0.01833379626196669	0.004147997945673986
TARA_163_SRF_0.22-3_G	TARA_163_SRF	Pico	SRF	Polar	AO	76.1804	1.3093	5	111	1.899612	34.888656	0.290483	2.7725	4.18531	2.780097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02730900462385977	0	0	0	0.0048461339140172316	0	0	0.08470954315788848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008156517123143487	0	0	0	0	0.006738817279073367	0	0	0	0	0	0.31956711300961355	0.044799034927403975	0.030043889141020564	0	0	0.019823066178963157	0.009091971685212032	0.022970386187989928	0	0.005813584402545241	0	0	0.009020045859056882	0	0	0	0	0.009894170615299682	0	0.0069097261555306575	0.021777871730169453	0	0	0.2523486120651424	0	0	0.012926652892569957	0	0	0.012126643751521766	0	0	0	0.01091681329804123	0.004329209223455018	0.028060972200158966	0	0.035878614155241115	0	0	0	0	0	0.008166983441265317	0.003774622981816813	0	0
TARA_168_DCM_0.22-3_G	TARA_168_DCM	Pico	DCM	Polar	AO	72.5869	44.1285	40	19	3.824545	34.975345	0.098435	0.821	1.135333	1.1063	0	0	0	0	4.940655962211646e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009160683625877526	0	0	0	0	0	0	0	0	0	0	0.006629217510218114	0.021796432888608153	0	9.032183053993828e-4	0.0013594072856008387	0	0	0.08996680869502188	0	0	0	0	0	0	0	0	0	0	0	0	0	5.782588079354686e-4	0.00518720808595939	0.011765007906333795	0.0074497357561982445	0.00938988728637839	0.032345485792954765	0	8.511272458030656e-4	0.008035674306225767	0	0.06211877366017995	0.032498587932184346	0.0404031467277375	0.01035524169800385	0.5658468652212826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011180672069440248	0	5.547299866405515e-4	6.781339031601666e-4	0.001122123589601592	0	4.977936773991875e-4	0	0	0.0031184608363633054	0	0	0.0036276141744029616	0	0	0	0.0015966695068438518	0	0	0.01972549935895561	0.01529053880009681	0.019111329435025488	0	5.791418700411579e-4	0	0	0	0	0.0151228578218574	7.222054985437413e-4
TARA_168_SRF_0.22-3_G	TARA_168_SRF	Pico	SRF	Polar	AO	72.5128	44.0775	5	15	7.48766	34.92331	0	0.0595	1.725127	0.825342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07170661284416775	0	0	0	0	0	0	0	0	0	0	0	0.02533857780236198	0	0.008173353744121982	0	0	0	0.07823955201635606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03454311184862514	0.03746215107563262	0	0.005514656985128988	0.004387000561209821	0	0	0.028809408348288986	0	0.005697695800749901	0.015171143759970036	0.014918160510565631	0.024524551748429862	0.5764809614415193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0097703445597366791	0	0	0.005823248383977345	0	0	0	0	0	0	0	0.030451816103291434	0	0	0	0	0	0	0	0.02298765246586654	0
TARA_173_DCM_0.22-3_G	TARA_173_DCM	Pico	DCM	Polar	AO	78.9537	79.3788	35	15	-1.29785	34.4561	0.209065	1.709	0.231772	2.003142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03913115082122712	0	0	0	0	0	0	0.001628142509984653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.052902288210447e-4	0	0	0	0	0	0	2.242954965708767e-4	0	0	0	0.007104145920384497	0.08083212361492634	0.05422682450760176	0.016352671342773902	0.010450020487438944	0.07118900882831702	0.053371328442532104	0.0720955511189957	0.006824066202177558	0.019203490473381678	0	0	0.0036421326647596915	0	0	2.959790429496395e-4	0.02023645745901689	0.012937585611124812	5.451377000941598e-4	0.017098400796413088	0.041299273213351695	0.0026793051969753318	0.003523510170594042	0.310687909381006	0	0	0.001212907620694485	0	0	0	0	3.1777284527420167e-4	0	0.020851802130682794	0.025634801544966057	0.0739800899010638	0	3.584794884728074e-4	0	0	0	0	0	0.03057918697516063	0.0011811582622666499	0	0
TARA_173_SRF_0.22-3_G	TARA_173_SRF	Pico	SRF	Polar	AO	78.9564	79.4201	5	15	-0.160312	33.613775	0.056871	0.441	0.273079	0.417069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0451021143932023	0	0	0	0	0	0	0.05621817356655104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002683175687611505	0	0	0	0	0	0	0	0.0014914940018157376	0	0	0	0.16282073083038673	0.023282234215827025	0.02632875994404088	0.030146083788176712	0.001934625867186255	0.04595422667156796	0.03814796365624899	0.024032569070404602	0	0.01279401239614216	0	0	0.0020167851486537565	0	0	0.0015241079996758129	0.04085135848179304	0.006115328797482926	0.0033106615506329627	0.019849225501309468	0.05767683884807413	0	0	0.22905623268266337	0	0	0.011613578708087744	0	0	0.0019171161230375632	0	0	0	0.021556568035970686	0.021579055345941532	0.061455528860147934	0	0.012804355311667964	0	0.008207341269572118	0	0	0	0.02765808808138239	0.0018716651647447304	0	0
TARA_175_SRF_0.22-3_G	TARA_175_SRF	Pico	SRF	Polar	AO	79.2233	66.3435	5	374	1.365705	34.264755	0.063634	0.3685	0.523062	1.019477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0370584811766724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0031969949162792984	0.09164066633616995	0.0656462557629531	0.016052816632033787	0.008014975826215406	0.06218141490617515	0.04531068738293217	0.07139131150127578	0.00875159997230468	0.022097562389661693	0	0	0.00466675618250487	0	0	3.5105968650205515e-4	0.019401714945902267	0.010922854119335211	4.998436515620067e-4	0.015568935462198553	0.0355170366319789	0.003592959704918375	0.004751718868288105	0.31988102336570745	0	0	0	0	0	0	0	0	2.6309752080496524e-4	0.019549973529900077	0.025600841928001484	0.07225563122388018	0	2.641324611158933e-4	0	0	0	0	0	0.034146520261412294	0.0014231336533138607	0	0
